company,brand,model,production_year,country,fuel_type,engine_volume,transmission,drive_type,region,quantity,price_usd,total_sale_usd,area,segment_2013,class_2013,segment_eng,sale_date
Автоцентр-Бавария,BMW,X5,2018.0,USA,F,3.0,Автомат,4WD,Алматы,1.0,70448.04107,70448.04107,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-02-28
Автоцентр-Бавария,BMW,X5,2018.0,USA,F,3.0,Автомат,4WD,Костанай,1.0,70448.04107,70448.04107,Костанайская Область,Внедорожники,Полноразмерные SUV,K3,2019-02-28
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,3.0,70610.07958,211830.2387,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Алматы,1.0,88933.687,88933.687,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,8.0,70610.07958,564880.6366,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X5,2018.0,USA,D,3.0,Автомат,4WD,Алматы,1.0,68159.15119,68159.15119,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Костанай,1.0,70136.24136,70136.24136,Костанайская Область,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,1.0,70136.24136,70136.24136,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,2.0,70136.24136,140272.4827,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,10.0,70136.24136,701362.4136,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,10.0,70136.24136,701362.4136,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Усть-Каменогорск,1.0,87988.36715,87988.36715,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,2.0,69117.47704,138234.9541,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,4.0,69117.47704,276469.9081,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,4.0,69117.47704,276469.9081,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,1.0,68754.93542,68754.93542,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Усть-Каменогорск,2.0,87526.84213,175053.6843,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,5.0,68754.93542,343774.6771,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,10.0,68754.93542,687549.3542,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Алматы,1.0,87526.84213,87526.84213,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,6.0,68754.93542,412529.6125,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,1.0,68438.63471,68438.63471,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-07-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,8.0,68438.63471,547509.0777,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-07-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,2.0,68438.63471,136877.2694,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-07-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Костанай,1.0,67922.08052,67922.08052,Костанайская Область,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,1.0,67922.08052,67922.08052,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,4.0,67922.08052,271688.3221,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Нур-Султан,1.0,86466.59593,86466.59593,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,10.0,67922.08052,679220.8052,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Алматы,2.0,86466.59593,172933.1919,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,10.0,67922.08052,679220.8052,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-08-31
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,9.0,67858.72067,610728.4861,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-09-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,11.0,67858.72067,746445.9274,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-09-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,2.0,67858.72067,135717.4413,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-09-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,1.0,67858.72067,67858.72067,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-09-30
Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Костанай,1.0,67858.72067,67858.72067,Костанайская Область,Внедорожники,Полноразмерные SUV,K3,2019-09-30
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-Султан,1.0,68143.25272,68143.25272,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-01-31
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Алматы,3.0,68143.25272,204429.7582,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-01-31
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-Султан,1.0,68235.62325,68235.62325,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-02-28
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,1.0,68392.57294,68392.57294,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-Султан,4.0,68392.57294,273570.2918,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Алматы,2.0,68392.57294,136785.1459,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-03-31
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Костанай,1.0,67933.6156,67933.6156,Костанайская Область,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Уральск,1.0,67933.6156,67933.6156,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,1.0,67933.6156,67933.6156,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,4.0,67933.6156,271734.4624,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Алматы,2.0,67933.6156,135867.2312,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,4.4,Автомат,4WD,Нур-Султан,1.0,121069.2649,121069.2649,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-Султан,4.0,67753.31631,271013.2652,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Алматы,3.0,67753.31631,203259.9489,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,1.0,67397.93011,67397.93011,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,4.4,Автомат,4WD,Алматы,1.0,120434.2208,120434.2208,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Алматы,1.0,67397.93011,67397.93011,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Костанай,1.0,67087.87219,67087.87219,Костанайская Область,Внедорожники,Полноразмерные SUV,K3,2019-07-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Алматы,1.0,87177.6091,87177.6091,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-04-30
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Усть-Каменогорск,1.0,85942.12605,85942.12605,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,1.0,85942.12605,85942.12605,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,2.0,85942.12605,171884.2521,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,D,3.0,Автомат,4WD,Алматы,1.0,101971.0146,101971.0146,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Алматы,4.0,103676.2156,414704.8622,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Алматы,4.0,85942.12605,343768.5042,Г.Алматы,Внедорожники,Полноразмерные SUV,K3,2019-05-31
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Уральск,1.0,103132.4031,103132.4031,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X7,2019.0,USA,D,3.0,Автомат,4WD,Усть-Каменогорск,1.0,101436.1465,101436.1465,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Усть-Каменогорск,1.0,103132.4031,103132.4031,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Усть-Каменогорск,2.0,85491.33417,170982.6683,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Нур-Султан,1.0,103132.4031,103132.4031,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-06-30
Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Нур-Султан,8.0,85491.33417,683930.6734,Г.Нур-Султан,Внедорожники,Полноразмерные SUV,K3,2019-06-30
